Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
Latin American Economic Review,3,0.273,0.000020
Transylvanian Review of Administrative Sciences,87,0.271,0.000270
Journal of Exercise Science & Fitness,143,0.267,0.000260
Revista Espanola de Investigaciones Sociologicas,212,0.267,0.000210
JOURNAL OF INFRARED AND MILLIMETER WAVES,318,0.266,0.000410
History of Geo- and Space Sciences,14,0.263,0.000070
History of Geo- and Space Sciences,14,0.263,0.000070
Revista Internacional de Sociologia,106,0.258,0.000200
ADANSONIA,246,0.256,0.000270
CALDASIA,261,0.250,0.000360
MODELING IDENTIFICATION AND CONTROL,243,0.250,0.000190
Saude e Sociedade,319,0.246,0.000510
CIENCIA FLORESTAL,523,0.240,0.001150
Cerne,424,0.238,0.000840
Journal of the Southern African Institute of Mining and Metallurgy,837,0.237,0.000830
POLITICA Y GOBIERNO,84,0.235,0.000120
Boletin de la Sociedad Argentina de Botanica,295,0.232,0.000230
Engenharia Agricola,563,0.230,0.000930
Semina-Ciencias Agrarias,600,0.229,0.001730
Informes de la Construccion,223,0.227,0.000300
Universitas Psychologica,271,0.226,0.000500
IHERINGIA SERIE ZOOLOGIA,568,0.216,0.000710
Psicologia-Reflexao e Critica,284,0.216,0.000340
ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,"1,112",0.210,0.001830
Journal of Nepal Medical Association,198,0.203,0.000310
REVISTA DE METALURGIA,168,0.203,0.000280
Zdravstveno Varstvo,45,0.203,0.000070
Johnson Matthey Technology Review,7,0.200,0.000010
Papeles de Poblacion,122,0.200,0.000140
Revista MVZ Cordoba,109,0.197,0.000220
Iberica,69,0.194,0.000160
South African Journal of Psychiatry,54,0.193,0.000100
South African Journal of Psychiatry,54,0.193,0.000100
Revista de Estudios Sociales,86,0.192,0.000270
Baltic Journal of Economics,23,0.190,0.000040
Canadian Studies in Population,102,0.188,0.000250
South African Journal of Industrial Engineering,55,0.188,0.000120
PHYLLOMEDUSA,118,0.185,0.000240
South African Journal of Economic and Management Sciences,90,0.185,0.000160
International Journal of Conflict and Violence,127,0.184,0.000720
BMGN-The Low Countries Historical Review,74,0.180,0.000280
DRUSTVENA ISTRAZIVANJA,81,0.177,0.000100
Journal of Engineering Research,14,0.177,0.000040
Revista Brasileira de Medicina do Esporte,494,0.173,0.000310
IHERINGIA SERIE BOTANICA,125,0.164,0.000140
Revista Brasileira de Politica Internacional,88,0.164,0.000170
Revista de Economia Mundial,48,0.161,0.000070
Gradevinar,100,0.158,0.000170
Perfiles Latinoamericanos,36,0.152,0.000030
Materia-Rio de Janeiro,44,0.145,0.000030
Revista Romana de Medicina de Laborator,42,0.143,0.000060
Historia Critica,51,0.140,0.000060
NWIG-New West Indian Guide-Nieuwe West-Indische Gids,54,0.133,0.000270
Convergencia-Revista de Ciencias Sociales,41,0.130,0.000040
Salud Colectiva,84,0.130,0.000330
Engenharia Sanitaria e Ambiental,171,0.126,0.000180
ZEITSCHRIFT FUR KRISTALLOGRAPHIE-NEW CRYSTAL STRUCTURES,598,0.122,0.000380
Sintagma,8,0.118,0.000010
Transinformacao,27,0.115,0.000070
Revista Caatinga,296,0.106,0.000640
DADOS-REVISTA DE CIENCIAS SOCIAIS,95,0.095,0.000120
Revija za Socijalnu Politiku,12,0.091,0.000020
Revue de Geographie Alpine-Journal of Alpine Research,135,0.086,0.000080
Acta Bioethica,52,0.051,0.000120
Acta Bioethica,52,0.051,0.000120
RBGN-Revista Brasileira de Gestao de Negocios,9,0.047,0.000030
Tempo Social,37,0.042,0.000040
TRIMESTRE ECONOMICO,80,0.034,0.000050
Custos e Agronegocio On Line,30,0.028,0.000020
Custos e Agronegocio On Line,30,0.028,0.000020
Revista de Nefrologia Dialisis y Trasplante,2,0.000,0.000000
Austrian Journal of Political Science,7,Not Available,0.000000
Health Promotion and Chronic Disease Prevention in Canada-Research Policy and Practice,4,Not Available,0.000000
Open Chemistry,26,Not Available,0.000000
Open Geosciences,3,Not Available,0.000010
Open Life Sciences,5,Not Available,0.000000
Open Mathematics,15,Not Available,0.000000
Open Medicine,3,Not Available,0.000000
Open Physics,20,Not Available,0.000120
